"Query"	"NodeId"	"ExtNodeId"	"Loc_start"
"GLKT0ZE01EUCEU"	"195"	"753"	"635"
"GLKT0ZE01EMZ74"	"195"	"753"	"624"
"GLKT0ZE01C3J5M"	"195"	"753"	"630"
"GLKT0ZE01D6JS1"	"195"	"753"	"624"
"GLKT0ZE01AVXRX"	"195"	"753"	"618"
"GLKT0ZE01EDYVI"	"195"	"753"	"610"
"GLKT0ZE01CMS9B"	"195"	"753"	"610"
"GLKT0ZE01ECJVN"	"195"	"753"	"598"
"GLKT0ZE01A7YX9"	"195"	"753"	"624"
"GLKT0ZE01C1RUI"	"195"	"753"	"624"
"GLKT0ZE01D7XG7"	"195"	"753"	"630"
"GLKT0ZE01DM0VJ"	"195"	"753"	"638"
"GLKT0ZE01DQ7D7"	"195"	"753"	"601"
"GLKT0ZE01ES9W5"	"195"	"753"	"620"
"GLKT0ZE01CSHHR"	"195"	"753"	"620"
"GLKT0ZE01CC4D1"	"195"	"753"	"620"
"GLKT0ZE01CSORJ"	"195"	"753"	"609"
"GLKT0ZE01DMLC2"	"195"	"753"	"598"
"GLKT0ZE01AUZPA"	"195"	"753"	"620"
"GLKT0ZE01A65J9"	"195"	"753"	"601"
"GLKT0ZE01C0D8X"	"195"	"753"	"601"
"GLKT0ZE01CJK9E"	"195"	"753"	"638"
"GLKT0ZE01AR7GQ"	"195"	"753"	"618"
"GLKT0ZE01BMVG3"	"195"	"753"	"610"
"GLKT0ZE01DITVB"	"195"	"753"	"621"
"GLKT0ZE01B46V5"	"195"	"753"	"624"
"GLKT0ZE01AF0BL"	"195"	"753"	"630"
"GLKT0ZE01D028U"	"195"	"753"	"630"
"GLKT0ZE01DF4BJ"	"195"	"753"	"601"
"GLKT0ZE01CMSRX"	"195"	"753"	"625"
"GLKT0ZE01DO3KP"	"195"	"753"	"624"
"GLKT0ZE01BMXT8"	"195"	"753"	"620"
"GLKT0ZE01AOA5Z"	"195"	"753"	"630"
"GLKT0ZE01CTMG4"	"195"	"753"	"601"
"GLKT0ZE01EMCON"	"195"	"753"	"624"
"GLKT0ZE01ERNJU"	"195"	"753"	"620"
"GLKT0ZE01A45QT"	"195"	"753"	"620"
"GLKT0ZE01AH4NR"	"195"	"753"	"620"
"GLKT0ZE01BM72P"	"195"	"753"	"624"
"GLKT0ZE01C0987"	"195"	"753"	"630"
"GLKT0ZE01A642C"	"195"	"753"	"620"
"GLKT0ZE01AM2BW"	"195"	"753"	"601"
"GLKT0ZE01D6RXY"	"195"	"753"	"643"
"GLKT0ZE01A9VOG"	"195"	"753"	"642"
"GLKT0ZE01BBDL5"	"195"	"753"	"601"
"GLKT0ZE01BD6IH"	"195"	"753"	"624"
"GLKT0ZE01BT64K"	"195"	"753"	"625"
"GLKT0ZE01DX7OG"	"195"	"753"	"624"
"GLKT0ZE01EE02U"	"195"	"753"	"630"
"GLKT0ZE01ETUEY"	"195"	"753"	"624"
"GLKT0ZE01B5L2R"	"195"	"753"	"597"
"GLKT0ZE01DR17T"	"195"	"753"	"638"
"GLKT0ZE01D708G"	"195"	"753"	"601"
"GLKT0ZE01EPPXX"	"195"	"753"	"601"
"GLKT0ZE01BD25Y"	"195"	"753"	"628"
"GLKT0ZE01DPCCF"	"195"	"753"	"624"
"GLKT0ZE01CFHTM"	"195"	"753"	"601"
"GLKT0ZE01AJR2S"	"195"	"753"	"612"
"GLKT0ZE01CAT8Y"	"195"	"753"	"624"
"GLKT0ZE01D3UF3"	"195"	"753"	"624"
"GLKT0ZE01AF77B"	"195"	"753"	"620"
"GLKT0ZE01EJYRK"	"195"	"753"	"624"
"GLKT0ZE01CK89P"	"195"	"753"	"624"
"GLKT0ZE01ATW7T"	"195"	"753"	"630"
"GLKT0ZE01BXHVJ"	"195"	"753"	"601"
"GLKT0ZE01CTRK9"	"195"	"753"	"630"
"GLKT0ZE01DM0CE"	"195"	"753"	"624"
"GLKT0ZE01D12TB"	"195"	"753"	"651"
"GLKT0ZE01EDRM7"	"195"	"753"	"643"
"GLKT0ZE01BP2RY"	"195"	"753"	"624"
"GLKT0ZE01BEOID"	"195"	"753"	"620"
"GLKT0ZE01EN874"	"195"	"753"	"661"
"GLKT0ZE01DOJA1"	"195"	"753"	"624"
"GLKT0ZE01B8FZR"	"195"	"753"	"638"
"GLKT0ZE01EUD2J"	"195"	"753"	"624"
"GLKT0ZE01BTSL9"	"195"	"753"	"624"
"GLKT0ZE01CSRS1"	"195"	"753"	"620"
"GLKT0ZE01CMPQI"	"195"	"753"	"624"
"GLKT0ZE01BPIFC"	"195"	"753"	"611"
"GLKT0ZE01DR73V"	"195"	"753"	"624"
"GLKT0ZE01BQMD9"	"195"	"753"	"611"
"GLKT0ZE01D76T5"	"195"	"753"	"620"
"GLKT0ZE01DPUXU"	"195"	"753"	"624"
"GLKT0ZE01DJH4H"	"195"	"753"	"619"
"GLKT0ZE01BUBZT"	"195"	"753"	"624"
"GLKT0ZE01AV98J"	"195"	"753"	"612"
"GLKT0ZE01A13BF"	"195"	"753"	"601"
"GLKT0ZE01BZQKT"	"195"	"753"	"601"
"GLKT0ZE01EYN8Z"	"195"	"753"	"601"
"GLKT0ZE01DT1X6"	"195"	"753"	"598"
"GLKT0ZE01BG55P"	"195"	"753"	"624"
"GLKT0ZE01BJGI3"	"195"	"753"	"618"
"GLKT0ZE01AUUU3"	"195"	"753"	"624"
"GLKT0ZE01CQ57I"	"195"	"753"	"598"
"GLKT0ZE01DRUG1"	"195"	"753"	"601"
"GLKT0ZE01B13KY"	"195"	"753"	"601"
"GLKT0ZE01ESTWD"	"195"	"753"	"620"
"GLKT0ZE01BHL6R"	"195"	"753"	"630"
"GLKT0ZE01B90RN"	"195"	"753"	"620"
"GLKT0ZE01B3WHR"	"195"	"753"	"620"
"GLKT0ZE01CPKPD"	"195"	"753"	"624"
"GLKT0ZE01CPBRM"	"195"	"753"	"638"
"GLKT0ZE01BKW3E"	"195"	"753"	"630"
"GLKT0ZE01C6RK9"	"195"	"753"	"646"
"GLKT0ZE01BE86U"	"195"	"753"	"624"
"GLKT0ZE01B5K03"	"195"	"753"	"624"
"GLKT0ZE01C3Z3R"	"195"	"753"	"601"
"GLKT0ZE01BF02Z"	"195"	"753"	"624"
"GLKT0ZE01BZTU6"	"195"	"753"	"620"
"GLKT0ZE01DOOZ5"	"195"	"753"	"620"
"GLKT0ZE01BW47Z"	"195"	"753"	"643"
"GLKT0ZE01BHWJN"	"195"	"753"	"601"
"GLKT0ZE01AKV9V"	"195"	"753"	"624"
"GLKT0ZE01EAUCQ"	"195"	"753"	"624"
"GLKT0ZE01A7E20"	"195"	"753"	"624"
"GLKT0ZE01ELJ7Y"	"195"	"753"	"646"
"GLKT0ZE01BTYBB"	"195"	"753"	"624"
"GLKT0ZE01CMLRE"	"195"	"753"	"601"
"GLKT0ZE01ANZP0"	"195"	"753"	"601"
"GLKT0ZE01CTVWR"	"195"	"753"	"624"
"GLKT0ZE01BTLM0"	"195"	"753"	"611"
"GLKT0ZE01AGDES"	"195"	"753"	"624"
"GLKT0ZE01EIHVV"	"195"	"753"	"624"
"GLKT0ZE01D093J"	"195"	"753"	"630"
"GLKT0ZE01A5B09"	"195"	"753"	"601"
"GLKT0ZE01D97ZX"	"195"	"753"	"624"
"GLKT0ZE01CO9E1"	"195"	"753"	"624"
"GLKT0ZE01AX9HR"	"195"	"753"	"624"
"GLKT0ZE01A5AE8"	"195"	"753"	"598"
"GLKT0ZE01CKL9Z"	"195"	"753"	"601"
"GLKT0ZE01B3PEK"	"195"	"753"	"620"
"GLKT0ZE01A049B"	"195"	"753"	"620"
"GLKT0ZE01CBA34"	"195"	"753"	"620"
"GLKT0ZE01ASAYT"	"195"	"753"	"624"
"GLKT0ZE01A1WFL"	"195"	"753"	"647"
"GLKT0ZE01AYV9I"	"195"	"753"	"601"
"GLKT0ZE01BP3DJ"	"195"	"753"	"624"
"GLKT0ZE01EZ61T"	"195"	"753"	"624"
"GLKT0ZE01BLHC0"	"195"	"753"	"601"
"GLKT0ZE01EAMN8"	"195"	"753"	"624"
"GLKT0ZE01DJ9Q1"	"195"	"753"	"601"
"GLKT0ZE01CIT9C"	"394"	"853"	"624"
"GLKT0ZE01CING0"	"195"	"753"	"601"
"GLKT0ZE01AJFDD"	"195"	"753"	"624"
"GLKT0ZE01B9FRU"	"195"	"753"	"620"
"GLKT0ZE01B7MJ4"	"195"	"753"	"638"
"GLKT0ZE01CSUXP"	"195"	"753"	"643"
"GLKT0ZE01B2ZS0"	"195"	"753"	"612"
"GLKT0ZE01EVV1I"	"195"	"753"	"601"
"GLKT0ZE01DXBA5"	"195"	"753"	"601"
"GLKT0ZE01CQ2HX"	"195"	"753"	"620"
"GLKT0ZE01ASG5K"	"195"	"753"	"601"
"GLKT0ZE01BIET2"	"195"	"753"	"630"
"GLKT0ZE01BY7Z9"	"195"	"753"	"643"
"GLKT0ZE01EW9O4"	"195"	"753"	"620"
"GLKT0ZE01AL6G1"	"195"	"753"	"624"
"GLKT0ZE01CS7I4"	"195"	"753"	"625"
"GLKT0ZE01C2ARA"	"195"	"753"	"601"
"GLKT0ZE01DW63M"	"195"	"753"	"611"
"GLKT0ZE01AS6UU"	"195"	"753"	"601"
"GLKT0ZE01EDDWZ"	"195"	"753"	"624"
"GLKT0ZE01B2FCK"	"195"	"753"	"624"
"GLKT0ZE01DWLY8"	"195"	"753"	"601"
"GLKT0ZE01C57IJ"	"195"	"753"	"638"
"GLKT0ZE01BVIRO"	"195"	"753"	"625"
"GLKT0ZE01CXIGL"	"195"	"753"	"630"
"GLKT0ZE01DEFX1"	"195"	"753"	"601"
"GLKT0ZE01EO4EA"	"195"	"753"	"624"
"GLKT0ZE01A5G5F"	"195"	"753"	"601"
"GLKT0ZE01AN0K5"	"195"	"753"	"624"
"GLKT0ZE01AK8PQ"	"195"	"753"	"647"
"GLKT0ZE01D9ECG"	"195"	"753"	"620"
"GLKT0ZE01BU1YV"	"195"	"753"	"611"
"GLKT0ZE01EGJX5"	"195"	"753"	"601"
"GLKT0ZE01D7X6R"	"195"	"753"	"630"
"GLKT0ZE01EOMQO"	"195"	"753"	"630"
"GLKT0ZE01BCMMP"	"195"	"753"	"624"
"GLKT0ZE01ECQB8"	"195"	"753"	"630"
"GLKT0ZE01AOOP3"	"195"	"753"	"611"
"GLKT0ZE01B7MBX"	"195"	"753"	"601"
"GLKT0ZE01AWMAL"	"195"	"753"	"601"
"GLKT0ZE01BTVXB"	"195"	"753"	"638"
"GLKT0ZE01A9X8Z"	"195"	"753"	"625"
"GLKT0ZE01CL2DT"	"195"	"753"	"630"
"GLKT0ZE01EUQDN"	"195"	"753"	"619"
"GLKT0ZE01CVRJB"	"195"	"753"	"620"
"GLKT0ZE01EIPE4"	"195"	"753"	"601"
"GLKT0ZE01AI22W"	"195"	"753"	"624"
"GLKT0ZE01B2WPQ"	"195"	"753"	"628"
"GLKT0ZE01CC8B9"	"195"	"753"	"624"
"GLKT0ZE01APSJM"	"195"	"753"	"638"
"GLKT0ZE01CQJQ4"	"195"	"753"	"630"
"GLKT0ZE01CDZRC"	"195"	"753"	"620"
"GLKT0ZE01DB7UP"	"195"	"753"	"601"
"GLKT0ZE01AL6AC"	"195"	"753"	"646"
"GLKT0ZE01A0BZG"	"195"	"753"	"620"
"GLKT0ZE01D4YE4"	"195"	"753"	"601"
"GLKT0ZE01EQKKA"	"195"	"753"	"624"
"GLKT0ZE01C5RGR"	"195"	"753"	"625"
"GLKT0ZE01DSX42"	"195"	"753"	"624"
"GLKT0ZE01A0ZPJ"	"195"	"753"	"601"
"GLKT0ZE01EKRM4"	"195"	"753"	"624"
"GLKT0ZE01C5MFE"	"195"	"753"	"624"
"GLKT0ZE01AUXOX"	"195"	"753"	"643"
"GLKT0ZE01E0F6E"	"195"	"753"	"624"
"GLKT0ZE01DMOPL"	"195"	"753"	"611"
"GLKT0ZE01C8YHJ"	"195"	"753"	"620"
"GLKT0ZE01BXVMS"	"195"	"753"	"624"
"GLKT0ZE01DMXFV"	"195"	"753"	"624"
"GLKT0ZE01B9NPG"	"195"	"753"	"624"
"GLKT0ZE01E1B73"	"195"	"753"	"661"
"GLKT0ZE01AV5XO"	"195"	"753"	"601"
"GLKT0ZE01C5L01"	"195"	"753"	"624"
"GLKT0ZE01AZA7N"	"195"	"753"	"598"
"GLKT0ZE01AOOY9"	"195"	"753"	"624"
"GLKT0ZE01CFECU"	"195"	"753"	"643"
"GLKT0ZE01B6LZD"	"394"	"853"	"620"
"GLKT0ZE01DQHFZ"	"195"	"753"	"598"
"GLKT0ZE01DGFDJ"	"195"	"753"	"624"
"GLKT0ZE01EQRW0"	"195"	"753"	"620"
"GLKT0ZE01CA5AD"	"195"	"753"	"624"
"GLKT0ZE01EHMFL"	"195"	"753"	"601"
"GLKT0ZE01CW63P"	"195"	"753"	"620"
"GLKT0ZE01DZCTL"	"195"	"753"	"624"
"GLKT0ZE01CREJZ"	"195"	"753"	"618"
"GLKT0ZE01DXODP"	"195"	"753"	"643"
"GLKT0ZE01B1CW5"	"195"	"753"	"624"
"GLKT0ZE01CTHB6"	"195"	"753"	"601"
"GLKT0ZE01CO93N"	"195"	"753"	"624"
"GLKT0ZE01C0SQ5"	"195"	"753"	"620"
"GLKT0ZE01D5REW"	"195"	"753"	"624"
"GLKT0ZE01AD6HZ"	"195"	"753"	"630"
"GLKT0ZE01EMGXD"	"195"	"753"	"630"
"GLKT0ZE01AX0RI"	"195"	"753"	"601"
"GLKT0ZE01DM0Q6"	"195"	"753"	"620"
"GLKT0ZE01EGWZY"	"195"	"753"	"624"
"GLKT0ZE01B2C53"	"195"	"753"	"624"
"GLKT0ZE01AXJ9E"	"195"	"753"	"601"
"GLKT0ZE01C8V7A"	"195"	"753"	"624"
"GLKT0ZE01CO43R"	"195"	"753"	"624"
"GLKT0ZE01CB945"	"195"	"753"	"620"
"GLKT0ZE01CMT6V"	"195"	"753"	"620"
"GLKT0ZE01AHTR6"	"195"	"753"	"624"
"GLKT0ZE01CAJNS"	"195"	"753"	"611"
"GLKT0ZE01EU4FX"	"195"	"753"	"601"
"GLKT0ZE01B7EXY"	"195"	"753"	"624"
"GLKT0ZE01C9B01"	"195"	"753"	"646"
"GLKT0ZE01DM9RU"	"195"	"753"	"624"
"GLKT0ZE01EQRYY"	"195"	"753"	"601"
"GLKT0ZE01DVYN3"	"195"	"753"	"601"
"GLKT0ZE01C78L8"	"195"	"753"	"643"
"GLKT0ZE01E3SKA"	"195"	"753"	"601"
"GLKT0ZE01CARG6"	"195"	"753"	"624"
"GLKT0ZE01A81HE"	"195"	"753"	"601"
"GLKT0ZE01ERYLI"	"195"	"753"	"611"
"GLKT0ZE01EBP8I"	"195"	"753"	"611"
"GLKT0ZE01BHAB6"	"195"	"753"	"601"
"GLKT0ZE01ENVHM"	"195"	"753"	"624"
"GLKT0ZE01B6IJS"	"195"	"753"	"630"
"GLKT0ZE01A8N29"	"195"	"753"	"630"
"GLKT0ZE01EZJTP"	"195"	"753"	"624"
"GLKT0ZE01B44QC"	"195"	"753"	"624"
"GLKT0ZE01DKD61"	"195"	"753"	"630"
"GLKT0ZE01BTLFL"	"195"	"753"	"601"
"GLKT0ZE01CBGHG"	"195"	"753"	"630"
"GLKT0ZE01BA690"	"195"	"753"	"598"
"GLKT0ZE01A9E80"	"195"	"753"	"601"
"GLKT0ZE01BMK4Z"	"195"	"753"	"620"
"GLKT0ZE01EGO3C"	"195"	"753"	"641"
"GLKT0ZE01BQFJQ"	"195"	"753"	"643"
"GLKT0ZE01A9IKV"	"195"	"753"	"642"
"GLKT0ZE01B4486"	"195"	"753"	"601"
"GLKT0ZE01AVEAW"	"195"	"753"	"620"
"GLKT0ZE01E2HEJ"	"195"	"753"	"619"
"GLKT0ZE01CHLMA"	"195"	"753"	"601"
"GLKT0ZE01A76P0"	"195"	"753"	"630"
"GLKT0ZE01D3HGG"	"195"	"753"	"601"
"GLKT0ZE01CR5OE"	"195"	"753"	"610"
"GLKT0ZE01AKG5U"	"195"	"753"	"619"
"GLKT0ZE01CSO03"	"195"	"753"	"618"
"GLKT0ZE01DL5AV"	"195"	"753"	"612"
"GLKT0ZE01C0BNY"	"195"	"753"	"624"
"GLKT0ZE01DRP6L"	"195"	"753"	"624"
"GLKT0ZE01CSBQB"	"195"	"753"	"643"
"GLKT0ZE01BQLOC"	"195"	"753"	"624"
"GLKT0ZE01DPSHC"	"195"	"753"	"630"
"GLKT0ZE01D2H0W"	"195"	"753"	"643"
"GLKT0ZE01EGDQ9"	"195"	"753"	"601"
"GLKT0ZE01BYX9U"	"195"	"753"	"624"
"GLKT0ZE01D5I2D"	"195"	"753"	"625"
"GLKT0ZE01D7DDQ"	"195"	"753"	"601"
"GLKT0ZE01BCN6K"	"195"	"753"	"620"
"GLKT0ZE01DMNWO"	"195"	"753"	"598"
"GLKT0ZE01BOLCQ"	"195"	"753"	"624"
"GLKT0ZE01CLI5X"	"195"	"753"	"620"
"GLKT0ZE01EDZR3"	"195"	"753"	"630"
"GLKT0ZE01B417F"	"195"	"753"	"620"
"GLKT0ZE01AIS6I"	"195"	"753"	"650"
"GLKT0ZE01CTSS0"	"195"	"753"	"624"
"GLKT0ZE01CSL1L"	"195"	"753"	"661"
"GLKT0ZE01AOUJM"	"195"	"753"	"624"
"GLKT0ZE01BOEZM"	"195"	"753"	"620"
"GLKT0ZE01EKYTC"	"195"	"753"	"624"
"GLKT0ZE01BPINF"	"195"	"753"	"601"
"GLKT0ZE01C1UXZ"	"195"	"753"	"624"
"GLKT0ZE01A4GJQ"	"195"	"753"	"635"
"GLKT0ZE01EVGV8"	"195"	"753"	"624"
"GLKT0ZE01CIRIW"	"195"	"753"	"624"
"GLKT0ZE01C6CKR"	"195"	"753"	"601"
"GLKT0ZE01DOCKG"	"195"	"753"	"624"
"GLKT0ZE01AL0FJ"	"195"	"753"	"624"
"GLKT0ZE01AW1LF"	"195"	"753"	"624"
"GLKT0ZE01EE8L0"	"195"	"753"	"620"
"GLKT0ZE01ED53F"	"195"	"753"	"650"
"GLKT0ZE01CNKJJ"	"195"	"753"	"624"
"GLKT0ZE01DML81"	"195"	"753"	"618"
"GLKT0ZE01C9CUZ"	"195"	"753"	"618"
"GLKT0ZE01EO51M"	"195"	"753"	"611"
"GLKT0ZE01A05Z5"	"195"	"753"	"624"
"GLKT0ZE01BE0Y2"	"195"	"753"	"624"
"GLKT0ZE01AVVMM"	"195"	"753"	"624"
"GLKT0ZE01COPF5"	"195"	"753"	"647"
"GLKT0ZE01EP3X1"	"195"	"753"	"624"
"GLKT0ZE01DP06U"	"195"	"753"	"611"
"GLKT0ZE01EHATE"	"195"	"753"	"611"
"GLKT0ZE01A7RPG"	"195"	"753"	"601"
"GLKT0ZE01BYP4W"	"195"	"753"	"661"
"GLKT0ZE01DS1ON"	"195"	"753"	"620"
"GLKT0ZE01A57N2"	"195"	"753"	"611"
"GLKT0ZE01DXCYS"	"195"	"753"	"624"
"GLKT0ZE01DU2ZO"	"195"	"753"	"624"
"GLKT0ZE01B3XZ2"	"195"	"753"	"619"
"GLKT0ZE01CLPZN"	"195"	"753"	"610"
"GLKT0ZE01C1ZF4"	"195"	"753"	"624"
"GLKT0ZE01B66IL"	"195"	"753"	"624"
"GLKT0ZE01AGLC4"	"195"	"753"	"624"
"GLKT0ZE01B6T8Q"	"195"	"753"	"630"
"GLKT0ZE01BRV11"	"195"	"753"	"624"
"GLKT0ZE01DB1QC"	"195"	"753"	"601"
"GLKT0ZE01COM2B"	"195"	"753"	"624"
"GLKT0ZE01C6FI2"	"195"	"753"	"620"
"GLKT0ZE01CGSA4"	"195"	"753"	"620"
"GLKT0ZE01CQ36K"	"195"	"753"	"601"
"GLKT0ZE01C9PBH"	"195"	"753"	"624"
"GLKT0ZE01EJLHS"	"195"	"753"	"624"
"GLKT0ZE01BBXND"	"195"	"753"	"611"
"GLKT0ZE01DD68G"	"195"	"753"	"624"
"GLKT0ZE01EVG2G"	"195"	"753"	"601"
"GLKT0ZE01DJSTP"	"195"	"753"	"635"
"GLKT0ZE01CABLU"	"195"	"753"	"624"
"GLKT0ZE01CQSEK"	"195"	"753"	"601"
"GLKT0ZE01B2QW4"	"195"	"753"	"601"
"GLKT0ZE01BT1BC"	"195"	"753"	"624"
"GLKT0ZE01EHPIM"	"195"	"753"	"601"
"GLKT0ZE01CZNJU"	"195"	"753"	"624"
"GLKT0ZE01D6BZU"	"195"	"753"	"646"
"GLKT0ZE01CYWDZ"	"195"	"753"	"647"
"GLKT0ZE01CRY4Y"	"195"	"753"	"639"
"GLKT0ZE01ESRZN"	"195"	"753"	"625"
"GLKT0ZE01BXS1J"	"195"	"753"	"601"
"GLKT0ZE01AGFB3"	"195"	"753"	"609"
"GLKT0ZE01DRYJ4"	"394"	"853"	"620"
"GLKT0ZE01AIIYT"	"195"	"753"	"601"
"GLKT0ZE01EQTQJ"	"195"	"753"	"601"
"GLKT0ZE01CR5F5"	"195"	"753"	"601"
"GLKT0ZE01EB7BB"	"195"	"753"	"630"
"GLKT0ZE01ERBN4"	"195"	"753"	"601"
"GLKT0ZE01CPUJN"	"195"	"753"	"620"
"GLKT0ZE01EW1YF"	"195"	"753"	"624"
"GLKT0ZE01EJOZ3"	"195"	"753"	"624"
"GLKT0ZE01CB2JD"	"195"	"753"	"601"
"GLKT0ZE01BUCGN"	"195"	"753"	"620"
"GLKT0ZE01BI5NI"	"195"	"753"	"624"
"GLKT0ZE01BRGRQ"	"195"	"753"	"630"
"GLKT0ZE01DU84W"	"195"	"753"	"624"
"GLKT0ZE01AWFAG"	"195"	"753"	"601"
"GLKT0ZE01ESK6X"	"195"	"753"	"635"
"GLKT0ZE01EDWNH"	"195"	"753"	"624"
"GLKT0ZE01BY974"	"195"	"753"	"601"
"GLKT0ZE01DA6MU"	"195"	"753"	"628"
"GLKT0ZE01B1TDO"	"195"	"753"	"624"
"GLKT0ZE01AJ5OY"	"195"	"753"	"624"
"GLKT0ZE01ATK4W"	"195"	"753"	"624"
"GLKT0ZE01A111G"	"195"	"753"	"601"
"GLKT0ZE01CLCLJ"	"195"	"753"	"635"
"GLKT0ZE01CSE2Q"	"195"	"753"	"624"
"GLKT0ZE01CQPR5"	"195"	"753"	"601"
"GLKT0ZE01AO4PT"	"195"	"753"	"624"
"GLKT0ZE01C8VCS"	"195"	"753"	"620"
"GLKT0ZE01D1JKQ"	"195"	"753"	"624"
"GLKT0ZE01A0FNW"	"195"	"753"	"624"
"GLKT0ZE01D1ZSJ"	"195"	"753"	"630"
"GLKT0ZE01C4I4I"	"195"	"753"	"661"
"GLKT0ZE01EG84C"	"195"	"753"	"639"
"GLKT0ZE01BVEWT"	"195"	"753"	"639"
"GLKT0ZE01BVPHG"	"195"	"753"	"630"
"GLKT0ZE01EO5CW"	"195"	"753"	"624"
"GLKT0ZE01BWLKR"	"195"	"753"	"624"
"GLKT0ZE01AI3ZV"	"195"	"753"	"624"
"GLKT0ZE01DU42T"	"195"	"753"	"620"
"GLKT0ZE01AKWDA"	"195"	"753"	"624"
"GLKT0ZE01ERVNO"	"195"	"753"	"638"
"GLKT0ZE01C80V4"	"195"	"753"	"601"
"GLKT0ZE01B8VX0"	"195"	"753"	"612"
"GLKT0ZE01C4MKU"	"195"	"753"	"624"
"GLKT0ZE01DADPG"	"195"	"753"	"601"
"GLKT0ZE01EGG7C"	"195"	"753"	"620"
"GLKT0ZE01E1YYV"	"195"	"753"	"624"
"GLKT0ZE01BLGOZ"	"195"	"753"	"643"
"GLKT0ZE01EHFWI"	"195"	"753"	"624"
"GLKT0ZE01EEDKF"	"195"	"753"	"601"
"GLKT0ZE01DJQXZ"	"195"	"753"	"644"
"GLKT0ZE01BRR5K"	"195"	"753"	"620"
"GLKT0ZE01EV4Y7"	"195"	"753"	"646"
"GLKT0ZE01C4HF4"	"195"	"753"	"611"
"GLKT0ZE01AXAYZ"	"195"	"753"	"624"
"GLKT0ZE01C36CH"	"994"	"1153"	"641"
"GLKT0ZE01DGXL1"	"195"	"753"	"624"
"GLKT0ZE01DUMQQ"	"195"	"753"	"601"
"GLKT0ZE01CIH50"	"195"	"753"	"601"
"GLKT0ZE01BUB3W"	"195"	"753"	"601"
"GLKT0ZE01EB7RD"	"195"	"753"	"638"
"GLKT0ZE01CGMO2"	"195"	"753"	"624"
"GLKT0ZE01C9KU6"	"195"	"753"	"624"
"GLKT0ZE01AQM5E"	"195"	"753"	"618"
"GLKT0ZE01CF42K"	"195"	"753"	"618"
"GLKT0ZE01AZ8CJ"	"195"	"753"	"620"
"GLKT0ZE01AFN7P"	"195"	"753"	"624"
"GLKT0ZE01B9JBY"	"195"	"753"	"624"
"GLKT0ZE01A4DJJ"	"195"	"753"	"624"
"GLKT0ZE01BEVK1"	"195"	"753"	"620"
"GLKT0ZE01DQV3T"	"195"	"753"	"630"
"GLKT0ZE01DWCSN"	"195"	"753"	"618"
"GLKT0ZE01BV6U8"	"195"	"753"	"643"
"GLKT0ZE01EG9Q0"	"195"	"753"	"611"
"GLKT0ZE01A0WDX"	"195"	"753"	"624"
"GLKT0ZE01CABAB"	"195"	"753"	"601"
"GLKT0ZE01A5ZWU"	"195"	"753"	"624"
"GLKT0ZE01B5KDW"	"195"	"753"	"624"
"GLKT0ZE01C0TIP"	"195"	"753"	"624"
"GLKT0ZE01D6PVF"	"195"	"753"	"630"
"GLKT0ZE01DJ5AP"	"195"	"753"	"611"
"GLKT0ZE01DJJ9T"	"195"	"753"	"624"
"GLKT0ZE01D3RN8"	"195"	"753"	"624"
"GLKT0ZE01A91S8"	"195"	"753"	"624"
"GLKT0ZE01BPUL0"	"195"	"753"	"620"
"GLKT0ZE01EXYZ8"	"195"	"753"	"620"
"GLKT0ZE01D3268"	"195"	"753"	"622"
"GLKT0ZE01B4FY9"	"195"	"753"	"611"
"GLKT0ZE01DCXUX"	"195"	"753"	"601"
"GLKT0ZE01CZQ9E"	"195"	"753"	"624"
"GLKT0ZE01B9UND"	"195"	"753"	"620"
"GLKT0ZE01DR3N5"	"195"	"753"	"601"
"GLKT0ZE01DPQ45"	"195"	"753"	"646"
"GLKT0ZE01BKVOD"	"195"	"753"	"624"
"GLKT0ZE01CRAEC"	"195"	"753"	"624"
"GLKT0ZE01EXY7G"	"195"	"753"	"661"
"GLKT0ZE01B1YZ8"	"195"	"753"	"611"
"GLKT0ZE01BK2W5"	"195"	"753"	"624"
"GLKT0ZE01A1B65"	"195"	"753"	"624"
"GLKT0ZE01D3WJR"	"195"	"753"	"624"
"GLKT0ZE01AGE3Z"	"195"	"753"	"643"
"GLKT0ZE01D3LCY"	"195"	"753"	"618"
"GLKT0ZE01CICVD"	"195"	"753"	"624"
"GLKT0ZE01BMC4E"	"195"	"753"	"601"
"GLKT0ZE01D4HG8"	"195"	"753"	"620"
"GLKT0ZE01D5ICO"	"195"	"753"	"620"
"GLKT0ZE01DQ5CL"	"195"	"753"	"624"
"GLKT0ZE01A5JTO"	"195"	"753"	"625"
"GLKT0ZE01CV86Q"	"195"	"753"	"610"
"GLKT0ZE01CMVBB"	"195"	"753"	"630"
"GLKT0ZE01A1VL5"	"195"	"753"	"624"
"GLKT0ZE01CI4IX"	"195"	"753"	"624"
"GLKT0ZE01EDNVB"	"195"	"753"	"646"
"GLKT0ZE01D2YWA"	"195"	"753"	"630"
"GLKT0ZE01A3SQ8"	"195"	"753"	"620"
"GLKT0ZE01CPWLG"	"394"	"853"	"620"
"GLKT0ZE01EEA7Z"	"195"	"753"	"647"
"GLKT0ZE01ASM7O"	"195"	"753"	"624"
"GLKT0ZE01AWCD3"	"195"	"753"	"630"
"GLKT0ZE01CGQD0"	"195"	"753"	"624"
"GLKT0ZE01D9MS6"	"195"	"753"	"601"
