node_label;node_id;PPCounter;log10(PP*)
86;7;41;-2.914999629591803
149;135;41;-1.667721840323975E-5
150;136;41;-1.0814065085207375E-5
151;138;41;-2.6058432572985746E-5
87;11;41;-2.35347934816658
88;12;41;-2.4035522411336725
152;140;41;-4.245062694816609E-4
153;142;41;-0.0027621624232705044
89;15;41;-2.3537245904383877
154;143;41;-0.036215716576602705
90;16;41;-2.349846220107554
155;146;41;-0.0026208289466273568
91;19;41;-3.42654559105979
156;147;41;-0.0360888761626865
92;20;41;-3.6171690518091046
93;21;41;-2.531993999360042
157;151;41;-8.685890506903885E-8
94;24;41;-3.950506081767697
95;25;41;-2.5732133482364152
158;153;41;-8.685890506903885E-8
159;155;41;-7.0356262013805004E-6
96;28;41;-4.756707511998536
97;29;41;-4.419034101181817
160;157;41;-6.210454266987809E-6
98;30;41;-2.9036293569050766
161;159;41;-1.0857375619377604E-6
99;33;41;-4.379557695028425
100;34;41;-2.801953536665643
101;38;41;-4.679703991080618
102;39;41;-3.0380290296030035
103;42;41;-4.854216960231591
104;43;41;-3.3913340654868604
105;46;41;-5.636517500023205
106;49;41;-3.2950078417140807
107;50;41;-2.345109975868913
108;53;41;-3.2061244266033504
109;54;41;-2.3486451407925704
110;57;41;-3.1484808168061513
111;58;41;-3.3223282746223792
112;59;41;-2.4508573238661793
113;62;41;-3.5477831598525436
114;63;41;-2.4468355468339165
115;66;41;-3.866273350008155
116;67;41;-4.055479177019099
117;68;41;-2.755546757229191
118;71;41;-4.0806118576821415
119;72;41;-2.6989816202645023
120;76;41;-3.6907806604808022
121;77;41;-2.847327576946466
122;80;41;-4.253296566825351
123;81;41;-3.344837817489372
124;85;41;-1.417332237839969
125;86;41;-1.6112912279824876
126;89;41;-1.1788054191754793
127;90;41;-1.2555201232915316
128;93;41;-4.238456646641033
129;95;41;-3.6879114093402294
130;96;41;-1.2946094353926139
131;99;41;-3.5367499984215782
132;100;41;-1.3160331864469685
133;103;41;-3.50014241176779
134;105;41;-2.134570716953605
135;107;41;-0.022690875139621813
136;109;41;-0.005923932127180839
137;111;41;-0.017590355655287125
138;112;41;-0.24222477741624449
139;115;41;-0.015671866094275982
140;116;41;-0.17853519088959602
141;119;41;-1.1562414604947472E-4
142;120;41;-3.4962081804418025E-5
143;122;41;-1.8713433702099722E-4
144;124;41;-0.0011932548561029558
145;127;41;-4.078213415849257E-5
146;128;42;-1.6546912401731835E-5
82;1;42;-1.5225153752536722
83;2;42;-1.748576415277053
84;3;42;-1.8282021454269128
147;131;42;-1.306957836143805E-4
148;132;42;-0.03516686849621175
85;6;42;-2.1122724119342102
86;7;42;-2.0573739645508344
149;135;42;-1.7024654127746494E-5
150;136;42;-1.0987782912702135E-5
151;138;42;-2.6536156765804664E-5
87;11;42;-1.426163901410855
88;12;42;-1.7306005244038076
152;140;42;-4.3336597525552923E-4
153;142;42;-0.0028593293593447934
89;15;42;-1.3640948742810373
154;143;42;-0.037325710584103125
90;16;42;-1.5855664895062394
155;146;42;-0.0027150418676730346
91;19;42;-1.5021699379320959
156;147;42;-0.037196199754752406
92;20;42;-1.5677812360899572
93;21;42;-1.353406950596991
157;151;42;-8.685890506903885E-8
94;24;42;-1.6952290621329231
95;25;42;-1.3675174994948343
158;153;42;-8.685890506903885E-8
159;155;42;-7.165914565473391E-6
96;28;42;-2.0107127328920065
97;29;42;-2.0622331459378263
160;157;42;-6.340742631075755E-6
98;30;42;-1.639386709337694
161;159;42;-1.1291670122670465E-6
99;33;42;-2.2433259667813816
100;34;42;-1.6650100123003848
101;38;42;-1.9947422130309327
102;39;42;-1.4461041627032192
103;42;42;-2.0813939743004792
104;43;42;-1.5617950254345907
105;46;42;-2.454903270996851
106;49;42;-1.466642596219688
107;50;42;-1.4412115470956075
108;53;42;-1.4492334878101836
109;54;42;-1.432597544949128
110;57;42;-1.4466201639806286
111;58;42;-1.52693468409467
112;59;42;-1.3886024581712868
113;62;42;-1.6255127836881313
114;63;42;-1.4033416544472948
115;66;42;-1.7526134389841583
116;67;42;-1.953467889209656
117;68;42;-1.7028532158738423
118;71;42;-2.390328432102511
119;72;42;-1.8861502227068363
120;76;42;-1.770417380782893
121;77;42;-1.6300003083476264
122;80;42;-2.230075055929922
123;81;42;-1.986120807565242
124;85;42;-0.9682295754287443
125;86;42;-1.230877665172811
126;89;42;-1.0163876705152985
127;90;42;-1.1128292223821032
128;93;42;-4.2384619018893614
129;95;42;-3.6880334304757163
130;96;42;-1.304301615687384
131;99;42;-3.5368765793405346
132;100;42;-1.3251944249901089
133;103;42;-3.5001613474275755
134;105;42;-2.1346320436703503
135;107;42;-0.023711623693489253
136;109;42;-0.006168292043514707
137;111;42;-0.018276925871081137
138;112;42;-0.24932099844074843
139;115;42;-0.016278514988008055
140;116;42;-0.1838975760162525
141;119;42;-1.1792591336355984E-4
142;120;42;-3.552666499784232E-5
143;122;42;-1.873080548485199E-4
144;124;42;-0.0011933417150080331
145;127;42;-4.143357636992413E-5
146;128;43;-1.646005349668737E-5
82;1;43;-0.7126675157985367
83;2;43;-0.8576431003536645
84;3;43;-1.0474345780443381
147;131;43;-1.2726484262582042E-4
148;132;43;-0.029613519728787823
85;6;43;-0.9883892912715785
86;7;43;-1.1479867216535893
149;135;43;-1.6937795222673993E-5
150;136;43;-1.0944353462405101E-5
151;138;43;-2.640586840165907E-5
87;11;43;-0.6065474112968585
88;12;43;-1.091338702356011
152;140;43;-4.303693326923232E-4
153;142;43;-0.002760037457232884
89;15;43;-0.46198234393230847
154;143;43;-0.031732661954634304
90;16;43;-0.9353153415537159
155;146;43;-0.0026167490785102454
91;19;43;-0.24450657372924975
156;147;43;-0.03160412050920092
92;20;43;-0.19887042190495044
93;21;43;-0.44931966025404213
157;151;43;-8.685890506903885E-8
94;24;43;-0.14928041851404303
95;25;43;-0.3839585684248785
158;153;43;-8.685890506903885E-8
159;155;43;-7.122485115144049E-6
96;28;43;-0.0936077258817165
97;29;43;-0.07826838458743589
160;157;43;-6.297313180715899E-6
98;30;43;-0.15270745535031588
161;159;43;-1.1291670122670465E-6
99;33;43;-0.0477658150367529
100;34;43;-0.12947362176979363
101;38;43;-0.09243945435443812
102;39;43;-0.2629878186629118
103;42;43;-0.07107520867684627
104;43;43;-0.17837511362114894
105;46;43;-0.02731847655627091
106;49;43;-0.28421536542914594
107;50;43;-0.751817142131656
108;53;43;-0.32434504174656037
109;54;43;-0.7422596682677333
110;57;43;-0.36690770743753287
111;58;43;-0.38981931092862826
112;59;43;-0.6191428993109998
113;62;43;-0.41677088768636084
114;63;43;-0.602483797320091
115;66;43;-0.4508860641823603
116;67;43;-0.5173721595364221
117;68;43;-0.4829963774132245
118;71;43;-0.6946132880103405
119;72;43;-0.5491907693398126
120;76;43;-0.5671497218058938
121;77;43;-0.6421210595789545
122;80;43;-0.847596990804655
123;81;43;-0.8348391331182144
124;85;43;-0.5475923929328411
125;86;43;-0.7777415277624071
126;89;43;-0.848020299905023
127;90;43;-0.8555458050628025
128;93;43;-4.238404744940239
129;95;43;-3.687874230669514
130;96;43;-1.2366397269161988
131;99;43;-3.536735973982181
132;100;43;-1.2627089025845217
133;103;43;-3.5001600445421754
134;105;43;-2.1346316962346257
135;107;43;-0.02371071167411959
136;109;43;-0.006160648391075719
137;111;43;-0.017668978020962
138;112;43;-0.20701194871021855
139;115;43;-0.015672872296689254
140;116;43;-0.15403520268036647
141;119;43;-1.1723104163662656E-4
142;120;43;-3.535294717038603E-5
143;122;43;-1.8726462539817295E-4
144;124;43;-0.0011932982855576502
145;127;43;-4.130328800583559E-5
146;128;44;-5.211535302858003E-7
82;1;44;-0.628777475790742
83;2;44;-0.9979349149470004
84;3;44;-1.1842815014278683
147;131;44;-8.468770611193708E-6
148;132;44;-0.01229955619046589
85;6;44;-1.5267211455642409
86;7;44;-1.6031763975461077
149;135;44;-5.211535302858003E-7
150;136;44;-2.1714727786268718E-7
151;138;44;-6.948714489466608E-7
87;11;44;-0.44103569264210896
88;12;44;-0.9824860392437585
152;140;44;-1.355009332696104E-5
153;142;44;-2.2728566629933494E-4
89;15;44;-0.24193273500304577
154;143;44;-0.012389764754562783
90;16;44;-0.7385560197113782
155;146;44;-2.2272465163511085E-4
91;19;44;-0.01589666403802562
156;147;44;-0.012385654876182312
92;20;44;-0.014235083902786546
93;21;44;-0.20609437169794936
94;24;44;-0.010772795074750804
95;25;44;-0.17201181231959853
159;155;44;-1.737178144432215E-7
96;28;44;-0.005444584746750559
97;29;44;-0.005810421665802191
160;157;44;-1.737178144432215E-7
98;30;44;-0.04532925390656236
161;159;44;-4.342945033893839E-8
99;33;44;-0.004022227335483114
100;34;44;-0.04383058696917414
101;38;44;-0.0075587803181797345
102;39;44;-0.10799928500604196
103;42;44;-0.006683058229073596
104;43;44;-0.06348419368223589
105;46;44;-0.002743417688478733
106;49;44;-0.015973276503140368
107;50;44;-0.4734233770961058
108;53;44;-0.014767377680888498
109;54;44;-0.4520041682296184
110;57;44;-0.012277260390649015
111;58;44;-0.01265228789878878
112;59;44;-0.299451145594883
113;62;44;-0.012059265715264542
114;63;44;-0.27793033165592634
115;66;44;-0.010488437787383767
116;67;44;-0.0101035286789079
117;68;44;-0.05791395302717882
118;71;44;-0.0066715122789601814
119;72;44;-0.05509742725480778
120;76;44;-0.03489409821437768
121;77;44;-0.1763405928839774
122;80;44;-0.03192426009183127
123;81;44;-0.17462781424543855
124;85;44;-0.02942463829536953
125;86;44;-0.38305650386144424
126;89;44;-0.025821683886820303
127;90;44;-0.28414015336499693
128;93;44;-4.1866864298819E-5
129;95;44;-3.042156042076967E-4
130;96;44;-0.1501883973903731
131;99;44;-2.9726561818807745E-4
132;100;44;-0.1386444670247793
133;103;44;-2.0933415779043845E-5
134;105;44;-6.193472918092367E-5
135;107;44;-0.0010223554444341908
136;109;44;-2.5595562289718537E-4
137;111;44;-0.001467752306164963
138;112;44;-0.09372096025993391
139;115;44;-0.0013843117545303653
140;116;44;-0.066079055958481
141;119;44;-3.3875039293146523E-6
142;120;44;-8.251599085792333E-7
143;122;44;-2.1714727786268718E-7
144;124;44;-8.685890506903885E-8
145;127;44;-9.120189266066512E-7
146;128;45;-6.080124440206429E-7
82;1;45;-1.2454640089102536
83;2;45;-1.7349402638605063
84;3;45;-1.839020027430957
147;131;45;-1.176942517695564E-5
148;132;45;-0.017074853339351517
85;6;45;-2.4755330906366755
86;7;45;-2.3580956699377484
149;135;45;-6.080124440206429E-7
150;136;45;-2.6057672821897994E-7
151;138;45;-7.817303627092532E-7
87;11;45;-1.000989533802211
88;12;45;-1.5152564264903596
152;140;45;-1.6763889526119195E-5
153;142;45;-3.231916412100564E-4
89;15;45;-0.7409236252032569
154;143;45;-0.01720876387613674
90;16;45;-1.2565430347031017
155;146;45;-3.17544559169111E-4
91;19;45;-0.4423580156276388
156;147;45;-0.01720363947412924
92;20;45;-0.5946781250806984
93;21;45;-0.7882656951198593
94;24;45;-0.82276508168238
95;25;45;-0.9327384783512974
159;155;45;-2.1714726479604348E-7
96;28;45;-1.3213862866017017
97;29;45;-1.4916420829073584
160;157;45;-2.1714726479604348E-7
98;30;45;-1.4110011266035907
161;159;45;-4.342945033893839E-8
99;33;45;-1.7840214636562184
100;34;45;-1.5995407311559469
101;38;45;-1.4577535842076148
102;39;45;-1.3174637818904573
103;42;45;-1.6700325519681831
104;43;45;-1.4859093221372595
105;46;45;-2.164328614297027
106;49;45;-0.28180112143254465
107;50;45;-0.8398247866148482
108;53;45;-0.1610579669809206
109;54;45;-0.7188907032920432
110;57;45;-0.06268936719396402
111;58;45;-0.05336801651293357
112;59;45;-0.4349152314713238
113;62;45;-0.04261882347301615
114;63;45;-0.3990460462774018
115;66;45;-0.03041938465794097
116;67;45;-0.02516301714792638
117;68;45;-0.09061151586900912
118;71;45;-0.01513191373136673
119;72;45;-0.08184270132334771
120;76;45;-0.06404192793006247
121;77;45;-0.25559898071391246
122;80;45;-0.05485144774423371
123;81;45;-0.24931867816486977
124;85;45;-0.07494558442490508
125;86;45;-0.5436864313154202
126;89;45;-0.05495832461398677
127;90;45;-0.4034949680466619
128;93;45;-6.336508717907306E-5
129;95;45;-4.3544145881112E-4
130;96;45;-0.20753313979222524
131;99;45;-4.217574485424775E-4
132;100;45;-0.19167532590407602
133;103;45;-2.2279731702204124E-5
134;105;45;-4.043435691275412E-5
135;107;45;-1.1461855359813744E-4
136;109;45;-2.644244808944165E-4
137;111;45;-0.0020633897826899785
138;112;45;-0.1298485020374103
139;115;45;-0.0019773821743414677
140;116;45;-0.09167176051426204
141;119;45;-4.082375934229994E-6
142;120;45;-9.98877753469606E-7
143;122;45;-2.6057672821897994E-7
144;124;45;-1.3028835541491967E-7
145;127;45;-1.042307303744661E-6
146;128;46;-1.954327424735635E-6
82;1;46;-2.0121171350990528
83;2;46;-2.426647214729352
84;3;46;-2.514855215864434
147;131;46;-3.4787647309705326E-5
148;132;46;-0.03267918407345616
85;6;46;-3.1537569188882837
86;7;46;-2.9950264360687493
149;135;46;-1.9108978440593766E-6
150;136;46;-8.251599216458954E-7
151;138;46;-2.4754821449026062E-6
87;11;46;-1.8280158483825095
88;12;46;-2.2385190377841897
152;140;46;-5.8327864468578554E-5
153;142;46;-9.740824714507581E-4
89;15;46;-1.65390923597382
154;143;46;-0.03325885291799944
90;16;46;-2.029683029771347
155;146;46;-9.546042482954746E-4
91;19;46;-1.4914798278678643
156;147;46;-0.03324086606679195
92;20;46;-1.8092535406706733
93;21;46;-1.8352175922561667
94;24;46;-2.3030961645241863
95;25;46;-2.1347559462037276
159;155;46;-8.251599650889303E-7
96;28;46;-3.596233876465325
97;29;46;-3.889684715266337
160;157;46;-7.383009558025801E-7
98;30;46;-3.301150574014229
161;159;46;-1.3028835541491967E-7
99;33;46;-4.434689003503281
100;34;46;-3.547964616701431
101;38;46;-3.7989798015927496
102;39;46;-2.8898241028382308
103;42;46;-4.169307150453017
104;43;46;-3.2824876874708027
105;46;46;-5.116123968837341
106;49;46;-1.2542481382776158
107;50;46;-1.6698136388146676
108;53;46;-1.0669400501525639
109;54;46;-1.5320944402809218
110;57;46;-0.9091129271188975
111;58;46;-0.9282952177081986
112;59;46;-1.2663490807774842
113;62;46;-0.947143301704809
114;63;46;-1.2504745672817974
115;66;46;-0.9660197971805821
116;67;46;-1.1427239555568642
117;68;46;-1.1839283697345022
118;71;46;-1.4391270008532697
119;72;46;-1.4468324797599696
120;76;46;-0.9187745452153655
121;77;46;-1.0522250722999849
122;80;46;-0.958172108677817
123;81;46;-1.007528735582133
124;85;46;-0.5834598356364958
125;86;46;-1.176235130990493
126;89;46;-0.30787224442718947
127;90;46;-0.8462365044221831
128;93;46;-2.76656109012875E-4
129;95;46;-0.0013596543867987136
130;96;46;-0.38043318553717753
131;99;46;-0.001280996359170116
132;100;46;-0.35266825453824385
133;103;46;-4.039018920324018E-5
134;105;46;-6.840575977653698E-5
135;107;46;-0.0010389023456872375
136;109;46;-3.762262924072385E-4
137;111;46;-0.006092576117127133
138;112;46;-0.243610384057103
139;115;46;-0.00597312303607139
140;116;46;-0.17412078074406906
141;119;46;-1.4071263890656937E-5
142;120;46;-3.170355591685636E-6
143;122;46;-8.685894285122352E-7
144;124;46;-4.777240799086897E-7
145;127;46;-3.2572148094636956E-6
146;128;47;-2.214904244103683E-6
82;1;47;-2.3151169751837495
83;2;47;-2.7057078088436888
84;3;47;-2.777786201205007
147;131;47;-4.16495790361596E-5
148;132;47;-0.03932160568330525
85;6;47;-2.6591971855419936
86;7;47;-2.5031147549911905
149;135;47;-2.1714746634548452E-6
150;136;47;-9.120188353810812E-7
151;138;47;-2.822917938830506E-6
87;11;47;-2.131083439432429
88;12;47;-2.5522239799597264
152;140;47;-6.70573149333702E-5
153;142;47;-0.0011730979646170357
89;15;47;-1.9456083589939859
154;143;47;-0.0400226997364983
90;16;47;-2.3547529622398544
155;146;47;-0.0011507080242252454
91;19;47;-1.756892438212404
156;147;47;-0.0400019101825887
92;20;47;-2.0605933602021222
93;21;47;-2.1143096180297185
94;24;47;-2.541682613758822
95;25;47;-2.3960527751795233
159;155;47;-9.554483422543594E-7
96;28;47;-3.823426362062879
97;29;47;-4.290995657259172
160;157;47;-8.251598695721132E-7
98;30;47;-3.6929583264331605
161;159;47;-1.7371780576427084E-7
99;33;47;-5.133745071202437
100;34;47;-4.196165513459748
101;38;47;-3.9513489048589143
102;39;47;-3.070435482536931
103;42;47;-4.25540668278934
104;43;47;-3.3915793545933433
105;46;47;-5.141551569997307
106;49;47;-1.5287965914991617
107;50;47;-1.998201491976237
108;53;47;-1.3511607666782366
109;54;47;-1.8670158838524964
110;57;47;-1.2035179106466318
111;58;47;-1.34190902806231
112;59;47;-1.68727932180617
113;62;47;-1.5237868698079002
114;63;47;-1.7860168666521623
115;66;47;-1.8039142314059762
116;67;47;-2.153636525468645
117;68;47;-2.135232597070975
118;71;47;-2.746375305607385
119;72;47;-2.616125443362854
120;76;47;-1.8852140273647715
121;77;47;-1.8787609851059826
122;80;47;-2.1675546108874872
123;81;47;-1.9512108631217127
124;85;47;-0.7848264765252378
125;86;47;-1.4598415319448736
126;89;47;-0.41306782984580115
127;90;47;-1.0462312582612643
128;93;47;-3.4693183633185184E-4
129;95;47;-0.0016480721792926267
130;96;47;-0.4570960961932784
131;99;47;-0.0015472033450850363
132;100;47;-0.42382023000412994
133;103;47;-4.4038286199064686E-5
134;105;47;-6.940463903269503E-5
135;107;47;-0.0010416384147403338
136;109;47;-3.992882276640376E-4
137;111;47;-0.00733297446775685
138;112;47;-0.29301875064113564
139;115;47;-0.007206544131067533
140;116;47;-0.20951959465052916
141;119;47;-1.6069025499481526E-5
142;120;47;-3.604650421051525E-6
143;122;47;-9.988778056880586E-7
144;124;47;-5.645829849576401E-7
145;127;47;-3.6480801363395994E-6
146;128;48;-3.865226576008251E-6
82;1;48;-2.7160083315071155
83;2;48;-3.2671222684697154
84;3;48;-3.2940697442530187
147;131;48;-6.015094024870206E-5
148;132;48;-0.04697708062830621
85;6;48;-3.6629141659058333
86;7;48;-3.140344860706895
149;135;48;-3.778367379927623E-6
150;136;48;-1.8240382049874629E-6
151;138;48;-5.124685022855511E-6
87;11;48;-2.4702082825094607
88;12;48;-2.9036067995293786
152;140;48;-1.1226979618994987E-4
153;142;48;-0.001642318007956407
89;15;48;-2.2389295807934593
154;143;48;-0.04802972924551347
90;16;48;-2.6652691117830494
155;146;48;-0.0016049282024502942
91;19;48;-2.035130980544312
156;147;48;-0.04799506106751326
92;20;48;-2.3328441045713517
93;21;48;-2.371648343665807
94;24;48;-2.8092239272544206
95;25;48;-2.6517630286334843
159;155;48;-1.693749589038674E-6
96;28;48;-4.087381287464686
97;29;48;-4.447997852548143
160;157;48;-1.4766020809795048E-6
98;30;48;-3.8592388730977336
161;159;48;-3.0400616985157204E-7
99;33;48;-5.205741393363527
100;34;48;-4.286181062651869
101;38;48;-4.346837113575327
102;39;48;-3.411500629582659
103;42;48;-4.857929148547325
104;43;48;-3.897312002860442
106;49;48;-1.8129778509191026
107;50;48;-2.264865783776558
108;53;48;-1.6425857957938457
109;54;48;-2.1330207619997634
110;57;48;-1.5037564028980042
111;58;48;-1.67014944346439
112;59;48;-1.9592431740295062
113;62;48;-1.8839710454947631
114;63;48;-2.068764815738722
115;66;48;-2.201269862904209
116;67;48;-2.701581134107486
117;68;48;-2.6129276247285604
118;71;48;-3.565837958706336
119;72;48;-3.2681487584242492
120;76;48;-2.107876746758694
121;77;48;-2.1064463453659377
122;80;48;-2.277735827560857
123;81;48;-2.1078615807860173
124;85;48;-0.9697934984713482
125;86;48;-1.6932573422531496
126;89;48;-0.5072917434016743
127;90;48;-1.2255394809503628
128;93;48;-5.094326609409874E-4
129;95;48;-0.002304250346337586
130;96;48;-0.5402905391751935
131;99;48;-0.002156362891681759
132;100;48;-0.5013792126387299
133;103;48;-6.536268370585546E-5
134;105;48;-7.856835111111225E-5
135;107;48;-0.0010621810418969349
136;109;48;-5.105691636200202E-4
137;111;48;-0.009956975080571256
138;112;48;-0.34846423425830036
139;115;48;-0.009797592229757724
140;116;48;-0.25002277215613816
141;119;48;-2.7013388720709234E-5
142;120;48;-6.297284825316353E-6
143;122;48;-1.780608576683717E-6
144;124;48;-1.0423071778031918E-6
145;127;48;-6.861871514883874E-6
146;128;49;-4.038944403495638E-6
82;1;49;-3.524978161983947
83;2;49;-3.3912372109182103
84;3;49;-3.4077894666956245
147;131;49;-6.436361799719959E-5
148;132;49;-0.05220876850521661
85;6;49;-3.3086473301327093
86;7;49;-3.2961271825933163
149;135;49;-3.908655744008055E-6
150;136;49;-1.8674676553272982E-6
151;138;49;-5.298402850356395E-6
87;11;49;-3.4269315151184343
88;12;49;-3.5367177384041644
152;140;49;-1.1691677247241405E-4
153;142;49;-0.0017630693836527172
89;15;49;-3.274926074027751
154;143;49;-0.053323620824425995
90;16;49;-3.379958933718521
155;146;49;-0.0017241156766787968
91;19;49;-3.258966197492663
156;147;49;-0.0532874556967006
92;20;49;-3.709252178754236
93;21;49;-3.414110658139553
94;24;49;-4.426502273028953
95;25;49;-3.8116598778108877
159;155;49;-1.780608494088731E-6
160;157;49;-1.5200315313398652E-6
98;30;49;-4.828422234914477
161;159;49;-3.0400616985157204E-7
100;34;49;-4.954892085238683
102;39;49;-4.4030020002098365
104;43;49;-5.056140388547941
106;49;49;-2.89174604376116
107;50;49;-3.0293058153571293
108;53;49;-2.6121731305530105
109;54;49;-2.872913505225173
110;57;49;-2.3853487743060513
111;58;49;-2.557860790087723
112;59;49;-2.7211128678096257
113;62;49;-2.7779425272915677
114;63;49;-2.8411323314138643
115;66;49;-3.1017000998518527
116;67;49;-3.779599091640909
117;68;49;-3.6397646290217893
118;71;49;-4.944791846958018
119;72;49;-4.528157137571652
120;76;49;-2.5312547051215013
121;77;49;-2.5491497021279854
122;80;49;-2.458874323784044
123;81;49;-2.3343490883067957
124;85;49;-1.3833341038383702
125;86;49;-2.150270422888441
126;89;49;-0.682472224036906
127;90;49;-1.4803090108432884
128;93;49;-5.605087106662843E-4
129;95;49;-0.0024851296049601887
130;96;49;-0.6022211985080902
131;99;49;-0.002320906041940804
132;100;49;-0.5587148201400152
133;103;49;-6.736044291746742E-5
134;105;49;-7.913293430456819E-5
135;107;49;-0.0010636576456456276
136;109;49;-5.226427204549052E-4
137;111;49;-0.010701717463311387
138;112;49;-0.38776319189135333
139;115;49;-0.010538636652949145
140;116;49;-0.27796945559216973
141;119;49;-2.8099126282648208E-5
142;120;49;-6.557861592650891E-6
143;122;49;-1.8674674817476078E-6
144;124;49;-1.0857366281289236E-6
145;127;49;-7.07901881008064E-6
146;128;50;-3.9955149227031E-6
82;1;50;-4.343223388470579
83;2;50;-3.8717211105457414
84;3;50;-3.739822638621084
147;131;50;-6.736029142623765E-5
148;132;50;-0.057741559529233176
85;6;50;-3.719782387709231
86;7;50;-3.4662081485774827
149;135;50;-3.8652262633222875E-6
150;136;50;-2.909776079536495E-6
151;138;50;-2.6014766514341947E-5
87;11;50;-4.385715698396446
88;12;50;-4.192273550193804
152;140;50;-0.008602490900178937
153;142;50;-0.007499746426221446
89;15;50;-4.341488286558674
154;143;50;-0.0644062076143747
90;16;50;-4.083818095755675
155;146;50;-0.004632814257803811
91;19;50;-4.538477022546421
156;147;50;-0.06160740496677848
92;20;50;-5.1551696100436795
93;21;50;-4.525456013808469
95;25;50;-5.062124699983118
159;155;50;-1.7806084941369475E-6
160;157;50;-1.5200315312916487E-6
161;159;50;-2.6057671949181113E-7
106;49;50;-4.033858163195547
107;50;50;-3.8176816053768103
108;53;50;-3.646891662682182
109;54;50;-3.6413514102341136
110;57;50;-3.331365807812096
111;58;50;-3.511817244177294
112;59;50;-3.5310086005319294
113;62;50;-3.7400145807881273
114;63;50;-3.6650016325954127
115;66;50;-4.0720903603246725
116;67;50;-4.941956468532995
117;68;50;-4.752648011460733
119;72;50;-5.896608346152721
120;76;50;-3.014376462734444
121;77;50;-3.0421340771312475
122;80;50;-2.6684452009240567
123;81;50;-2.5874798330602067
124;85;50;-1.8510672589871242
125;86;50;-2.640185950146249
126;89;50;-0.8836992033737521
127;90;50;-1.758193408094328
128;93;50;-6.216219288128E-4
129;95;50;-0.0026436910067152257
130;96;50;-0.668153259340685
131;99;50;-0.002453955680258063
132;100;50;-0.619743468068058
133;103;50;-5.1899154274332125E-5
134;105;50;-1.8761666565741712E-5
135;107;50;-4.5471437292723034E-5
136;109;50;-2.9934664363608E-4
137;111;50;-0.011205422555618676
138;112;50;-0.4294107494296304
139;115;50;-0.011115902421447459
140;116;50;-0.30753360880346914
141;119;50;-2.7664829629203625E-5
142;120;50;-6.427573098237739E-6
143;122;50;-1.8240380183410977E-6
144;124;50;-1.0857366281289236E-6
145;127;50;-6.818441808307987E-6
146;128;51;-4.169232750231671E-6
82;1;51;-3.7417366252957125
83;2;51;-3.3417875065750002
84;3;51;-3.3933588018184366
147;131;51;-7.031350483011992E-5
148;132;51;-0.06002382934002658
85;6;51;-2.994476832549981
86;7;51;-3.053704671509525
149;135;51;-4.038944090809549E-6
150;136;51;-2.996634984587174E-6
151;138;51;-2.6231913809562704E-5
87;11;51;-3.8222321693044177
88;12;51;-3.826344923701326
152;140;51;-0.008607572175850814
153;142;51;-0.007579099943799346
89;15;51;-4.113431236379936
154;143;51;-0.0667396249283422
90;16;51;-3.822732651976343
155;146;51;-0.00471047370646916
91;19;51;-4.544599439169472
156;147;51;-0.06393920414520184
92;20;51;-5.160580406486039
93;21;51;-4.562695554242848
95;25;51;-4.994841530188117
159;155;51;-1.8674673992008217E-6
160;157;51;-1.606890436362228E-6
161;159;51;-2.6057671949181113E-7
102;39;51;-5.991827587910741
106;49;51;-4.040005250113875
107;50;51;-3.844406313019878
108;53;51;-3.652638601675398
109;54;51;-3.713643991642947
110;57;51;-3.3362874816311545
111;58;51;-3.516817989327366
112;59;51;-3.582067042924254
113;62;51;-3.7447721274492096
114;63;51;-3.712846151728128
115;66;51;-4.076279032461086
116;67;51;-4.945792032912479
117;68;51;-4.764909508887567
119;72;51;-5.907732123425723
120;76;51;-3.0260264825619663
121;77;51;-3.07662985037818
122;80;51;-2.678887788986037
123;81;51;-2.6212747512373715
124;85;51;-1.861165696048114
125;86;51;-2.704151331067728
126;89;51;-0.8923321817892048
127;90;51;-1.8079837065220072
128;93;51;-6.377345626501947E-4
129;95;51;-0.0027489778769823375
130;96;51;-0.69466882138763
131;99;51;-0.0025546378678424813
132;100;51;-0.6443259359335597
133;103;51;-5.420092112808737E-5
134;105;51;-1.9630256398125628E-5
135;107;51;-4.751262615445807E-5
136;109;51;-3.119413700141892E-4
137;111;51;-0.011664694883159885
138;112;51;-0.4464300007614877
139;115;51;-0.011571392164552349
140;116;51;-0.3197167586838813
141;119;51;-2.8880855880939497E-5
142;120;51;-6.73157934196206E-6
143;122;51;-1.9108969234118936E-6
144;124;51;-1.1291660784581162E-6
145;127;51;-7.122448052008313E-6
146;128;52;-4.169232750231671E-6
82;1;52;-3.467567123709442
83;2;52;-3.169183383965576
84;3;52;-2.9216698310797797
147;131;52;-6.996606854989192E-5
148;132;52;-0.05940944103303514
85;6;52;-3.34743625700953
86;7;52;-2.881609554384716
149;135;52;-4.038944090809549E-6
150;136;52;-2.996634984587174E-6
151;138;52;-2.6188484359278394E-5
87;11;52;-3.860762910129432
88;12;52;-3.1197949372368856
152;140;52;-0.008607268169394238
153;142;52;-0.007568502551209748
89;15;52;-4.119674776179669
154;143;52;-0.0661213078194824
90;16;52;-3.399251493570357
155;146;52;-0.004700006613353845
91;19;52;-4.5437239948959265
156;147;52;-0.06332097470461574
92;20;52;-5.159787170593196
93;21;52;-4.5528607978309985
95;25;52;-5.0524802509238125
159;155;52;-1.8674673992008217E-6
